Case,Task,knn_Ch1,knn_Ch2,knn_Ch3,knn_Ch4
576,9,0.213333333333333,0.213333333333333,0.36,0.213333333333333
576,10,0.228758169934641,0.228758169934641,0.313725490196078,0.228758169934641
576,11,0.206666666666667,0.206666666666667,0.206666666666667,0.38
576,12,0.2,0.2,0.2,0.4
576,13,0.213333333333333,0.213333333333333,0.213333333333333,0.36
576,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
576,15,0.294117647058824,0.235294117647059,0.235294117647059,0.235294117647059
576,16,0.206666666666667,0.206666666666667,0.206666666666667,0.38
576,17,0.226666666666667,0.32,0.226666666666667,0.226666666666667
576,18,0.22,0.22,0.22,0.34
576,19,0.206666666666667,0.206666666666667,0.206666666666667,0.38
577,1,0.226666666666667,0.226666666666667,0.32,0.226666666666667
577,2,0.206666666666667,0.206666666666667,0.206666666666667,0.38
577,3,0.22,0.22,0.22,0.34
577,4,0.206666666666667,0.206666666666667,0.38,0.206666666666667
577,5,0.209150326797386,0.209150326797386,0.209150326797386,0.372549019607843
577,6,0.206666666666667,0.38,0.206666666666667,0.206666666666667
577,7,0.233333333333333,0.3,0.233333333333333,0.233333333333333
577,8,0.226666666666667,0.32,0.226666666666667,0.226666666666667
577,9,0.233333333333333,0.233333333333333,0.233333333333333,0.3
577,10,0.213333333333333,0.36,0.213333333333333,0.213333333333333
577,11,0.213333333333333,0.213333333333333,0.213333333333333,0.36
577,12,0.226666666666667,0.226666666666667,0.226666666666667,0.32
577,13,0.42,0.193333333333333,0.193333333333333,0.193333333333333
577,14,0.32,0.226666666666667,0.226666666666667,0.226666666666667
577,15,0.22,0.22,0.22,0.34
577,16,0.233333333333333,0.233333333333333,0.233333333333333,0.3
577,17,0.193333333333333,0.193333333333333,0.193333333333333,0.42
577,18,0.213333333333333,0.36,0.213333333333333,0.213333333333333
577,19,0.22,0.22,0.22,0.34
578,1,0.2,0.2,0.2,0.4
578,2,0.24,0.24,0.24,0.28
578,3,0.193333333333333,0.193333333333333,0.193333333333333,0.42
578,4,0.34,0.22,0.22,0.22
578,5,0.18,0.18,0.18,0.46
578,6,0.206666666666667,0.38,0.206666666666667,0.206666666666667
578,7,0.3,0.233333333333333,0.233333333333333,0.233333333333333
578,8,0.213333333333333,0.36,0.213333333333333,0.213333333333333
578,9,0.213333333333333,0.213333333333333,0.213333333333333,0.36
578,10,0.215686274509804,0.215686274509804,0.215686274509804,0.352941176470588
578,11,0.44,0.186666666666667,0.186666666666667,0.186666666666667
578,12,0.2,0.2,0.2,0.4
578,13,0.173333333333333,0.173333333333333,0.173333333333333,0.48
578,14,0.186666666666667,0.186666666666667,0.186666666666667,0.44
578,15,0.22,0.22,0.22,0.34
578,16,0.233333333333333,0.233333333333333,0.233333333333333,0.3
578,17,0.2,0.4,0.2,0.2
578,18,0.226666666666667,0.32,0.226666666666667,0.226666666666667
578,19,0.213333333333333,0.213333333333333,0.213333333333333,0.36
579,1,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222
579,2,0.2,0.2,0.2,0.4
579,3,0.22,0.34,0.22,0.22
579,4,0.186666666666667,0.44,0.186666666666667,0.186666666666667
579,5,0.22,0.22,0.22,0.34
579,6,0.22,0.22,0.22,0.34
579,7,0.213333333333333,0.213333333333333,0.213333333333333,0.36
579,8,0.18,0.46,0.18,0.18
579,9,0.226666666666667,0.226666666666667,0.226666666666667,0.32
579,10,0.186666666666667,0.186666666666667,0.186666666666667,0.44
579,11,0.206666666666667,0.206666666666667,0.206666666666667,0.38
579,12,0.193333333333333,0.193333333333333,0.42,0.193333333333333
579,13,0.2,0.2,0.2,0.4
579,14,0.237179487179487,0.237179487179487,0.288461538461538,0.237179487179487
579,15,0.206666666666667,0.206666666666667,0.38,0.206666666666667
579,16,0.206666666666667,0.206666666666667,0.206666666666667,0.38
579,17,0.213333333333333,0.36,0.213333333333333,0.213333333333333
579,18,0.233333333333333,0.3,0.233333333333333,0.233333333333333
579,19,0.36,0.213333333333333,0.213333333333333,0.213333333333333
580,1,0.46,0.18,0.18,0.18
580,2,0.226666666666667,0.226666666666667,0.32,0.226666666666667
580,3,0.226666666666667,0.226666666666667,0.226666666666667,0.32
580,4,0.22,0.34,0.22,0.22
580,5,0.206666666666667,0.38,0.206666666666667,0.206666666666667
580,6,0.24,0.28,0.24,0.24
580,7,0.206666666666667,0.206666666666667,0.38,0.206666666666667
580,8,0.2,0.2,0.2,0.4
580,9,0.24,0.28,0.24,0.24
580,10,0.213333333333333,0.36,0.213333333333333,0.213333333333333
580,11,0.38,0.206666666666667,0.206666666666667,0.206666666666667
580,12,0.193333333333333,0.193333333333333,0.193333333333333,0.42
580,13,0.2,0.2,0.2,0.4
580,14,0.2,0.2,0.2,0.4
580,15,0.28,0.24,0.24,0.24
580,16,0.226666666666667,0.226666666666667,0.226666666666667,0.32
580,17,0.233333333333333,0.3,0.233333333333333,0.233333333333333
580,18,0.2,0.2,0.4,0.2
580,19,0.166666666666667,0.166666666666667,0.166666666666667,0.5
581,1,0.189542483660131,0.431372549019608,0.189542483660131,0.189542483660131
581,2,0.24,0.24,0.24,0.28
581,3,0.169934640522876,0.169934640522876,0.169934640522876,0.490196078431373
581,4,0.206666666666667,0.38,0.206666666666667,0.206666666666667
581,5,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333
581,6,0.186666666666667,0.186666666666667,0.186666666666667,0.44
581,7,0.235294117647059,0.235294117647059,0.294117647058824,0.235294117647059
581,8,0.206666666666667,0.206666666666667,0.206666666666667,0.38
581,9,0.226666666666667,0.226666666666667,0.32,0.226666666666667
581,10,0.206666666666667,0.206666666666667,0.206666666666667,0.38
581,11,0.215686274509804,0.215686274509804,0.215686274509804,0.352941176470588
581,12,0.226666666666667,0.226666666666667,0.226666666666667,0.32
581,13,0.22,0.22,0.22,0.34
581,14,0.186666666666667,0.186666666666667,0.186666666666667,0.44
581,15,0.226666666666667,0.32,0.226666666666667,0.226666666666667
581,16,0.206666666666667,0.38,0.206666666666667,0.206666666666667
581,17,0.193333333333333,0.193333333333333,0.193333333333333,0.42
581,18,0.36,0.213333333333333,0.213333333333333,0.213333333333333
581,19,0.2,0.2,0.2,0.4
582,1,0.213333333333333,0.213333333333333,0.213333333333333,0.36
582,2,0.233333333333333,0.233333333333333,0.233333333333333,0.3
582,3,0.206666666666667,0.206666666666667,0.206666666666667,0.38
582,4,0.196078431372549,0.196078431372549,0.196078431372549,0.411764705882353
582,5,0.18,0.18,0.18,0.46
582,6,0.22,0.22,0.34,0.22
582,7,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
582,8,0.2,0.2,0.2,0.4
582,9,0.22,0.22,0.22,0.34
582,10,0.2,0.4,0.2,0.2
582,11,0.233333333333333,0.3,0.233333333333333,0.233333333333333
582,12,0.22,0.34,0.22,0.22
582,13,0.206666666666667,0.206666666666667,0.206666666666667,0.38
582,14,0.193333333333333,0.193333333333333,0.193333333333333,0.42
582,15,0.2,0.2,0.2,0.4
582,16,0.18,0.18,0.18,0.46
582,17,0.186666666666667,0.186666666666667,0.186666666666667,0.44
582,18,0.213333333333333,0.36,0.213333333333333,0.213333333333333
582,19,0.226666666666667,0.226666666666667,0.226666666666667,0.32
583,1,0.22,0.22,0.22,0.34
583,2,0.32,0.226666666666667,0.226666666666667,0.226666666666667
583,3,0.193333333333333,0.193333333333333,0.193333333333333,0.42
583,4,0.213333333333333,0.213333333333333,0.213333333333333,0.36
583,5,0.213333333333333,0.213333333333333,0.213333333333333,0.36
583,6,0.206666666666667,0.206666666666667,0.206666666666667,0.38
583,7,0.186666666666667,0.186666666666667,0.186666666666667,0.44
583,8,0.22,0.22,0.22,0.34
583,9,0.176470588235294,0.176470588235294,0.176470588235294,0.470588235294118
583,10,0.213333333333333,0.213333333333333,0.36,0.213333333333333
583,11,0.163398692810458,0.163398692810458,0.163398692810458,0.509803921568627
583,12,0.226666666666667,0.226666666666667,0.32,0.226666666666667
583,13,0.38,0.206666666666667,0.206666666666667,0.206666666666667
583,14,0.3,0.233333333333333,0.233333333333333,0.233333333333333
583,15,0.213333333333333,0.213333333333333,0.213333333333333,0.36
583,16,0.233333333333333,0.233333333333333,0.3,0.233333333333333
583,17,0.186666666666667,0.186666666666667,0.186666666666667,0.44
583,18,0.233333333333333,0.3,0.233333333333333,0.233333333333333
583,19,0.22,0.22,0.22,0.34
584,1,0.241830065359477,0.241830065359477,0.241830065359477,0.274509803921569
584,2,0.186666666666667,0.186666666666667,0.186666666666667,0.44
584,3,0.32,0.226666666666667,0.226666666666667,0.226666666666667
584,4,0.226666666666667,0.226666666666667,0.226666666666667,0.32
584,5,0.213333333333333,0.213333333333333,0.213333333333333,0.36
584,6,0.213333333333333,0.213333333333333,0.213333333333333,0.36
584,7,0.228758169934641,0.228758169934641,0.228758169934641,0.313725490196078
584,8,0.22,0.22,0.34,0.22
584,9,0.22,0.22,0.22,0.34
584,10,0.22,0.22,0.22,0.34
584,11,0.24,0.24,0.24,0.28
584,12,0.2,0.4,0.2,0.2
584,13,0.32,0.226666666666667,0.226666666666667,0.226666666666667
584,14,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
584,15,0.213333333333333,0.213333333333333,0.36,0.213333333333333
584,16,0.213333333333333,0.213333333333333,0.213333333333333,0.36
584,17,0.186666666666667,0.186666666666667,0.186666666666667,0.44
584,18,0.186666666666667,0.186666666666667,0.186666666666667,0.44
584,19,0.226666666666667,0.32,0.226666666666667,0.226666666666667
585,1,0.22,0.22,0.22,0.34
585,2,0.153333333333333,0.153333333333333,0.153333333333333,0.54
585,3,0.186666666666667,0.186666666666667,0.186666666666667,0.44
585,4,0.206666666666667,0.206666666666667,0.38,0.206666666666667
585,5,0.38,0.206666666666667,0.206666666666667,0.206666666666667
585,6,0.215686274509804,0.352941176470588,0.215686274509804,0.215686274509804
585,7,0.36,0.213333333333333,0.213333333333333,0.213333333333333
585,8,0.193333333333333,0.193333333333333,0.193333333333333,0.42
585,9,0.226666666666667,0.226666666666667,0.226666666666667,0.32
585,10,0.22,0.22,0.22,0.34
585,11,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
585,12,0.32,0.226666666666667,0.226666666666667,0.226666666666667
585,13,0.226666666666667,0.32,0.226666666666667,0.226666666666667
585,14,0.193333333333333,0.193333333333333,0.193333333333333,0.42
585,15,0.36,0.213333333333333,0.213333333333333,0.213333333333333
585,16,0.186666666666667,0.186666666666667,0.186666666666667,0.44
585,17,0.24,0.24,0.28,0.24
585,18,0.2,0.2,0.2,0.4
585,19,0.233333333333333,0.3,0.233333333333333,0.233333333333333
586,1,0.186666666666667,0.44,0.186666666666667,0.186666666666667
586,2,0.22,0.22,0.22,0.34
586,3,0.22,0.22,0.22,0.34
586,4,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
586,5,0.32,0.226666666666667,0.226666666666667,0.226666666666667
586,6,0.193333333333333,0.193333333333333,0.193333333333333,0.42
586,7,0.226666666666667,0.226666666666667,0.32,0.226666666666667
586,8,0.193333333333333,0.42,0.193333333333333,0.193333333333333
586,9,0.213333333333333,0.36,0.213333333333333,0.213333333333333
586,10,0.22,0.34,0.22,0.22
586,11,0.206666666666667,0.38,0.206666666666667,0.206666666666667
586,12,0.213333333333333,0.36,0.213333333333333,0.213333333333333
586,13,0.213333333333333,0.36,0.213333333333333,0.213333333333333
586,14,0.206666666666667,0.206666666666667,0.206666666666667,0.38
586,15,0.213333333333333,0.213333333333333,0.213333333333333,0.36
586,16,0.24,0.24,0.24,0.28
586,17,0.193333333333333,0.193333333333333,0.193333333333333,0.42
586,18,0.34,0.22,0.22,0.22
586,19,0.34,0.22,0.22,0.22
587,1,0.2,0.2,0.2,0.4
587,2,0.206666666666667,0.206666666666667,0.206666666666667,0.38
587,3,0.206666666666667,0.206666666666667,0.38,0.206666666666667
587,4,0.226666666666667,0.226666666666667,0.226666666666667,0.32
587,5,0.233333333333333,0.233333333333333,0.233333333333333,0.3
587,6,0.206666666666667,0.206666666666667,0.206666666666667,0.38
587,7,0.24,0.24,0.28,0.24
587,8,0.206666666666667,0.206666666666667,0.38,0.206666666666667
587,9,0.22,0.22,0.22,0.34
587,10,0.34,0.22,0.22,0.22
587,11,0.22,0.22,0.34,0.22
587,12,0.213333333333333,0.36,0.213333333333333,0.213333333333333
587,13,0.226666666666667,0.32,0.226666666666667,0.226666666666667
587,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
587,15,0.213333333333333,0.213333333333333,0.213333333333333,0.36
587,16,0.213333333333333,0.36,0.213333333333333,0.213333333333333
587,17,0.193333333333333,0.193333333333333,0.193333333333333,0.42
587,18,0.226666666666667,0.32,0.226666666666667,0.226666666666667
587,19,0.2,0.4,0.2,0.2
588,1,0.226666666666667,0.226666666666667,0.226666666666667,0.32
588,2,0.233333333333333,0.3,0.233333333333333,0.233333333333333
588,3,0.24,0.24,0.28,0.24
588,4,0.213333333333333,0.213333333333333,0.213333333333333,0.36
588,5,0.32,0.226666666666667,0.226666666666667,0.226666666666667
588,6,0.2,0.2,0.2,0.4
588,7,0.186666666666667,0.186666666666667,0.186666666666667,0.44
588,8,0.226666666666667,0.226666666666667,0.226666666666667,0.32
588,9,0.206666666666667,0.206666666666667,0.38,0.206666666666667
588,10,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333
588,11,0.186666666666667,0.44,0.186666666666667,0.186666666666667
588,12,0.18,0.18,0.18,0.46
588,13,0.233333333333333,0.3,0.233333333333333,0.233333333333333
588,14,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333
588,15,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222
588,16,0.226666666666667,0.32,0.226666666666667,0.226666666666667
588,17,0.206666666666667,0.206666666666667,0.206666666666667,0.38
588,18,0.233333333333333,0.233333333333333,0.3,0.233333333333333
588,19,0.226666666666667,0.32,0.226666666666667,0.226666666666667
589,1,0.233333333333333,0.233333333333333,0.233333333333333,0.3
589,2,0.186666666666667,0.186666666666667,0.186666666666667,0.44
589,3,0.213333333333333,0.213333333333333,0.36,0.213333333333333
589,4,0.193333333333333,0.193333333333333,0.193333333333333,0.42
589,5,0.226666666666667,0.226666666666667,0.32,0.226666666666667
589,6,0.18,0.46,0.18,0.18
589,7,0.34,0.22,0.22,0.22
589,8,0.2,0.2,0.2,0.4
589,9,0.206666666666667,0.206666666666667,0.206666666666667,0.38
589,10,0.233333333333333,0.233333333333333,0.3,0.233333333333333
589,11,0.209150326797386,0.209150326797386,0.209150326797386,0.372549019607843
589,12,0.206666666666667,0.38,0.206666666666667,0.206666666666667
589,13,0.213333333333333,0.36,0.213333333333333,0.213333333333333
589,14,0.233333333333333,0.233333333333333,0.3,0.233333333333333
589,15,0.206666666666667,0.38,0.206666666666667,0.206666666666667
589,16,0.2,0.4,0.2,0.2
589,17,0.24,0.24,0.24,0.28
589,18,0.209150326797386,0.209150326797386,0.209150326797386,0.372549019607843
589,19,0.186666666666667,0.186666666666667,0.186666666666667,0.44
590,1,0.2,0.4,0.2,0.2
590,2,0.226666666666667,0.226666666666667,0.226666666666667,0.32
590,3,0.233333333333333,0.233333333333333,0.233333333333333,0.3
590,4,0.22,0.22,0.34,0.22
590,5,0.228758169934641,0.228758169934641,0.228758169934641,0.313725490196078
590,6,0.2,0.2,0.2,0.4
590,7,0.235294117647059,0.294117647058824,0.235294117647059,0.235294117647059
590,8,0.233333333333333,0.233333333333333,0.3,0.233333333333333
590,9,0.183006535947712,0.183006535947712,0.183006535947712,0.450980392156863
590,10,0.193333333333333,0.42,0.193333333333333,0.193333333333333
590,11,0.233333333333333,0.233333333333333,0.233333333333333,0.3
590,12,0.226666666666667,0.226666666666667,0.226666666666667,0.32
590,13,0.22,0.22,0.22,0.34
590,14,0.206666666666667,0.206666666666667,0.206666666666667,0.38
590,15,0.24,0.24,0.24,0.28
590,16,0.2,0.2,0.2,0.4
590,17,0.2,0.2,0.2,0.4
590,18,0.193333333333333,0.193333333333333,0.193333333333333,0.42
590,19,0.233333333333333,0.233333333333333,0.3,0.233333333333333
591,1,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222
591,2,0.333333333333333,0.222222222222222,0.222222222222222,0.222222222222222
591,3,0.22,0.34,0.22,0.22
591,4,0.22,0.34,0.22,0.22
591,5,0.46,0.18,0.18,0.18
591,6,0.193333333333333,0.42,0.193333333333333,0.193333333333333
591,7,0.32,0.226666666666667,0.226666666666667,0.226666666666667
591,8,0.206666666666667,0.38,0.206666666666667,0.206666666666667
591,9,0.228758169934641,0.228758169934641,0.313725490196078,0.228758169934641
591,10,0.233333333333333,0.3,0.233333333333333,0.233333333333333
591,11,0.206666666666667,0.206666666666667,0.206666666666667,0.38
591,12,0.193333333333333,0.193333333333333,0.193333333333333,0.42
591,13,0.213333333333333,0.213333333333333,0.213333333333333,0.36
591,14,0.213333333333333,0.36,0.213333333333333,0.213333333333333
591,15,0.22,0.22,0.22,0.34
591,16,0.2,0.2,0.2,0.4
591,17,0.213333333333333,0.213333333333333,0.36,0.213333333333333
591,18,0.226666666666667,0.226666666666667,0.226666666666667,0.32
591,19,0.2,0.4,0.2,0.2
592,1,0.213333333333333,0.36,0.213333333333333,0.213333333333333
592,2,0.22,0.34,0.22,0.22
592,3,0.22,0.22,0.22,0.34
592,4,0.206666666666667,0.206666666666667,0.206666666666667,0.38
592,5,0.22,0.34,0.22,0.22
592,6,0.18,0.46,0.18,0.18
592,7,0.193333333333333,0.193333333333333,0.193333333333333,0.42
592,8,0.233333333333333,0.233333333333333,0.233333333333333,0.3
592,9,0.34,0.22,0.22,0.22
592,10,0.193333333333333,0.193333333333333,0.193333333333333,0.42
592,11,0.163398692810458,0.163398692810458,0.163398692810458,0.509803921568627
592,12,0.206666666666667,0.206666666666667,0.38,0.206666666666667
592,13,0.22,0.34,0.22,0.22
592,14,0.230769230769231,0.230769230769231,0.307692307692308,0.230769230769231
592,15,0.32,0.226666666666667,0.226666666666667,0.226666666666667
592,16,0.2,0.2,0.2,0.4
592,17,0.34,0.22,0.22,0.22
592,18,0.226666666666667,0.226666666666667,0.226666666666667,0.32
592,19,0.206666666666667,0.206666666666667,0.206666666666667,0.38
593,1,0.22,0.34,0.22,0.22
593,2,0.206666666666667,0.38,0.206666666666667,0.206666666666667
593,3,0.226666666666667,0.32,0.226666666666667,0.226666666666667
593,4,0.206666666666667,0.206666666666667,0.38,0.206666666666667
593,5,0.24,0.24,0.24,0.28
593,6,0.372549019607843,0.209150326797386,0.209150326797386,0.209150326797386
593,7,0.24,0.28,0.24,0.24
593,8,0.202614379084967,0.392156862745098,0.202614379084967,0.202614379084967
593,9,0.193333333333333,0.193333333333333,0.193333333333333,0.42
593,10,0.202614379084967,0.392156862745098,0.202614379084967,0.202614379084967
593,11,0.193333333333333,0.193333333333333,0.193333333333333,0.42
593,12,0.233333333333333,0.3,0.233333333333333,0.233333333333333
593,13,0.22,0.22,0.22,0.34
593,14,0.206666666666667,0.206666666666667,0.206666666666667,0.38
593,15,0.22,0.22,0.34,0.22
593,16,0.233333333333333,0.233333333333333,0.233333333333333,0.3
593,17,0.2,0.2,0.2,0.4
593,18,0.206666666666667,0.38,0.206666666666667,0.206666666666667
593,19,0.193333333333333,0.193333333333333,0.193333333333333,0.42
594,1,0.213333333333333,0.213333333333333,0.213333333333333,0.36
594,2,0.22,0.34,0.22,0.22
594,3,0.2,0.2,0.2,0.4
594,4,0.2,0.2,0.2,0.4
594,5,0.22,0.22,0.34,0.22
594,6,0.193333333333333,0.193333333333333,0.193333333333333,0.42
594,7,0.206666666666667,0.206666666666667,0.206666666666667,0.38
594,8,0.235294117647059,0.235294117647059,0.235294117647059,0.294117647058824
594,9,0.3,0.233333333333333,0.233333333333333,0.233333333333333
594,10,0.38,0.206666666666667,0.206666666666667,0.206666666666667
594,11,0.22,0.22,0.22,0.34
594,12,0.226666666666667,0.226666666666667,0.226666666666667,0.32
594,13,0.206666666666667,0.206666666666667,0.206666666666667,0.38
594,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
594,15,0.186666666666667,0.44,0.186666666666667,0.186666666666667
594,16,0.226666666666667,0.32,0.226666666666667,0.226666666666667
594,17,0.196078431372549,0.196078431372549,0.196078431372549,0.411764705882353
594,18,0.213333333333333,0.36,0.213333333333333,0.213333333333333
594,19,0.22,0.22,0.22,0.34
595,1,0.233333333333333,0.233333333333333,0.3,0.233333333333333
595,2,0.24,0.28,0.24,0.24
595,3,0.202614379084967,0.202614379084967,0.202614379084967,0.392156862745098
595,4,0.233333333333333,0.3,0.233333333333333,0.233333333333333
595,5,0.22,0.22,0.34,0.22
595,6,0.3,0.233333333333333,0.233333333333333,0.233333333333333
595,7,0.24,0.24,0.24,0.28
595,8,0.235294117647059,0.235294117647059,0.294117647058824,0.235294117647059
595,9,0.2,0.4,0.2,0.2
595,10,0.213333333333333,0.213333333333333,0.213333333333333,0.36
595,11,0.28,0.24,0.24,0.24
595,12,0.146666666666667,0.146666666666667,0.146666666666667,0.56
595,13,0.34,0.22,0.22,0.22
595,14,0.22,0.22,0.22,0.34
595,15,0.213333333333333,0.213333333333333,0.213333333333333,0.36
595,16,0.193333333333333,0.193333333333333,0.193333333333333,0.42
595,17,0.213333333333333,0.213333333333333,0.36,0.213333333333333
595,18,0.22,0.22,0.34,0.22
595,19,0.213333333333333,0.213333333333333,0.213333333333333,0.36
596,1,0.226666666666667,0.32,0.226666666666667,0.226666666666667
596,2,0.213333333333333,0.213333333333333,0.213333333333333,0.36
596,3,0.213333333333333,0.213333333333333,0.213333333333333,0.36
596,4,0.36,0.213333333333333,0.213333333333333,0.213333333333333
596,5,0.2,0.2,0.2,0.4
596,6,0.206666666666667,0.38,0.206666666666667,0.206666666666667
596,7,0.213333333333333,0.213333333333333,0.213333333333333,0.36
596,8,0.213333333333333,0.213333333333333,0.213333333333333,0.36
596,9,0.193333333333333,0.42,0.193333333333333,0.193333333333333
596,10,0.32,0.226666666666667,0.226666666666667,0.226666666666667
596,11,0.226666666666667,0.226666666666667,0.226666666666667,0.32
596,12,0.2,0.4,0.2,0.2
596,13,0.22,0.22,0.22,0.34
596,14,0.22,0.22,0.34,0.22
596,15,0.38,0.206666666666667,0.206666666666667,0.206666666666667
596,16,0.186666666666667,0.186666666666667,0.186666666666667,0.44
596,17,0.193333333333333,0.193333333333333,0.193333333333333,0.42
596,18,0.206666666666667,0.206666666666667,0.206666666666667,0.38
596,19,0.2,0.2,0.2,0.4
597,1,0.213333333333333,0.213333333333333,0.36,0.213333333333333
597,2,0.18,0.18,0.18,0.46
597,3,0.233333333333333,0.3,0.233333333333333,0.233333333333333
597,4,0.22,0.22,0.22,0.34
597,5,0.206666666666667,0.206666666666667,0.206666666666667,0.38
597,6,0.24,0.24,0.24,0.28
597,7,0.193333333333333,0.193333333333333,0.193333333333333,0.42
597,8,0.22,0.34,0.22,0.22
597,9,0.206666666666667,0.38,0.206666666666667,0.206666666666667
597,10,0.233333333333333,0.3,0.233333333333333,0.233333333333333
597,11,0.22,0.22,0.22,0.34
597,12,0.213333333333333,0.213333333333333,0.213333333333333,0.36
597,13,0.206666666666667,0.206666666666667,0.206666666666667,0.38
597,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
597,15,0.206666666666667,0.38,0.206666666666667,0.206666666666667
597,16,0.233333333333333,0.233333333333333,0.3,0.233333333333333
597,17,0.189542483660131,0.189542483660131,0.189542483660131,0.431372549019608
597,18,0.233333333333333,0.233333333333333,0.3,0.233333333333333
597,19,0.186666666666667,0.186666666666667,0.186666666666667,0.44
598,1,0.213333333333333,0.213333333333333,0.213333333333333,0.36
598,2,0.193333333333333,0.42,0.193333333333333,0.193333333333333
598,3,0.226666666666667,0.226666666666667,0.226666666666667,0.32
598,4,0.3,0.233333333333333,0.233333333333333,0.233333333333333
598,5,0.206666666666667,0.206666666666667,0.206666666666667,0.38
598,6,0.206666666666667,0.206666666666667,0.206666666666667,0.38
598,7,0.22,0.22,0.34,0.22
598,8,0.213333333333333,0.213333333333333,0.213333333333333,0.36
598,9,0.233333333333333,0.233333333333333,0.233333333333333,0.3
598,10,0.235294117647059,0.294117647058824,0.235294117647059,0.235294117647059
598,11,0.34,0.22,0.22,0.22
598,12,0.235294117647059,0.294117647058824,0.235294117647059,0.235294117647059
598,13,0.2,0.4,0.2,0.2
598,14,0.193333333333333,0.193333333333333,0.42,0.193333333333333
598,15,0.233333333333333,0.233333333333333,0.233333333333333,0.3
598,16,0.352941176470588,0.215686274509804,0.215686274509804,0.215686274509804
598,17,0.2,0.4,0.2,0.2
598,18,0.4,0.2,0.2,0.2
598,19,0.2,0.2,0.4,0.2
599,1,0.206666666666667,0.206666666666667,0.206666666666667,0.38
599,2,0.2,0.2,0.2,0.4
599,3,0.226666666666667,0.226666666666667,0.32,0.226666666666667
599,4,0.226666666666667,0.226666666666667,0.226666666666667,0.32
599,5,0.186666666666667,0.186666666666667,0.44,0.186666666666667
599,6,0.34,0.22,0.22,0.22
599,7,0.22,0.22,0.22,0.34
599,8,0.34,0.22,0.22,0.22
599,9,0.173333333333333,0.48,0.173333333333333,0.173333333333333
599,10,0.196078431372549,0.196078431372549,0.196078431372549,0.411764705882353
599,11,0.22,0.22,0.34,0.22
599,12,0.32,0.226666666666667,0.226666666666667,0.226666666666667
599,13,0.233333333333333,0.233333333333333,0.233333333333333,0.3
599,14,0.206666666666667,0.38,0.206666666666667,0.206666666666667
599,15,0.233333333333333,0.233333333333333,0.3,0.233333333333333
599,16,0.186666666666667,0.44,0.186666666666667,0.186666666666667
599,17,0.213333333333333,0.36,0.213333333333333,0.213333333333333
599,18,0.22,0.34,0.22,0.22
599,19,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333
600,1,0.2,0.4,0.2,0.2
600,2,0.2,0.2,0.2,0.4
600,3,0.14,0.14,0.14,0.58
600,4,0.213333333333333,0.213333333333333,0.213333333333333,0.36
600,5,0.18,0.18,0.18,0.46
600,6,0.18,0.18,0.46,0.18
600,7,0.186666666666667,0.186666666666667,0.44,0.186666666666667
600,8,0.22,0.22,0.34,0.22
600,9,0.206666666666667,0.38,0.206666666666667,0.206666666666667
600,10,0.213333333333333,0.213333333333333,0.213333333333333,0.36
600,11,0.233333333333333,0.3,0.233333333333333,0.233333333333333
600,12,0.226666666666667,0.226666666666667,0.226666666666667,0.32
600,13,0.206666666666667,0.206666666666667,0.38,0.206666666666667
600,14,0.226666666666667,0.226666666666667,0.226666666666667,0.32
600,15,0.213333333333333,0.36,0.213333333333333,0.213333333333333
600,16,0.2,0.4,0.2,0.2
600,17,0.228758169934641,0.313725490196078,0.228758169934641,0.228758169934641
600,18,0.213333333333333,0.213333333333333,0.213333333333333,0.36
600,19,0.206666666666667,0.206666666666667,0.206666666666667,0.38
601,1,0.233333333333333,0.233333333333333,0.233333333333333,0.3
601,2,0.24,0.24,0.28,0.24
601,3,0.18,0.18,0.18,0.46
601,4,0.226666666666667,0.32,0.226666666666667,0.226666666666667
601,5,0.36,0.213333333333333,0.213333333333333,0.213333333333333
601,6,0.206666666666667,0.206666666666667,0.206666666666667,0.38
601,7,0.226666666666667,0.226666666666667,0.226666666666667,0.32
601,8,0.206666666666667,0.38,0.206666666666667,0.206666666666667
601,9,0.213333333333333,0.213333333333333,0.213333333333333,0.36
601,10,0.22,0.22,0.22,0.34
601,11,0.226666666666667,0.226666666666667,0.226666666666667,0.32
601,12,0.213333333333333,0.213333333333333,0.213333333333333,0.36
601,13,0.22,0.34,0.22,0.22
601,14,0.32,0.226666666666667,0.226666666666667,0.226666666666667
601,15,0.226666666666667,0.226666666666667,0.32,0.226666666666667
601,16,0.226666666666667,0.32,0.226666666666667,0.226666666666667
601,17,0.206666666666667,0.206666666666667,0.206666666666667,0.38
