Case,Task,lc13_Ch1,lc13_Ch2,lc13_Ch3,lc13_Ch4
815,13,0.0703155634094779,0.327056122227079,0.320263698434612,0.282364615928831
815,14,0.129213302389006,0.233193054794532,0.094099787106146,0.543493855710316
815,15,0.512462593743155,0.18519614724974,0.0981477015865964,0.204193557420509
815,16,0.0949805110777493,0.59258102406659,0.0826871940738404,0.22975127078182
815,17,0.60874031355554,0.116279339001926,0.0876436871616593,0.187336660280875
815,18,0.114064293908106,0.172038575152673,0.168128894195013,0.545768236744208
815,19,0.294574686021539,0.0751021101273742,0.258778225178426,0.371544978672661
816,1,0.344689656178382,0.182080245622446,0.0570744030552868,0.416155695143886
816,2,0.363762073434711,0.0793735555131074,0.114766330422396,0.442098040629786
816,3,0.0835156812616653,0.0972914373067404,0.458830399582971,0.360362481848623
816,4,0.540620578322034,0.161983758490911,0.0657879488251524,0.231607714361903
816,5,0.504433275447834,0.0751424790107425,0.170757384303202,0.249666861238221
816,6,0.122776789356292,0.52648225501208,0.0660441029053809,0.284696852726247
816,7,0.226176962814912,0.286377437382127,0.146581734761118,0.340863865041843
816,8,0.147356356978783,0.237396765766066,0.119267070220828,0.495979807034323
816,9,0.116617483607389,0.59853693405849,0.129356016101242,0.155489566232879
816,10,0.104093863885707,0.231985513016495,0.404622282772939,0.259298340324859
816,11,0.12338054590508,0.390540375036894,0.116440998703327,0.369638080354699
816,12,0.11131134544716,0.385872945696932,0.172277191000503,0.330538517855406
816,13,0.213577687159061,0.0936167135139058,0.150019738689037,0.542785860637996
816,14,0.111879962341632,0.191328722755112,0.303189190989818,0.393602123913438
816,15,0.225654891621256,0.129921941701428,0.138883426444424,0.505539740232893
816,16,0.268320508547372,0.157450010226117,0.15542969433161,0.418799786894901
816,17,0.140191609566187,0.0611828919350862,0.424572969059906,0.374052529438821
816,18,0.098572747124125,0.495881812545754,0.173812315569764,0.231733124760356
816,19,0.09303067674233,0.251039720850826,0.457368892035965,0.198560710370879
817,1,0.22448396257036,0.0629892409420993,0.243420434544273,0.469106361943267
817,2,0.119653696073239,0.211816388639907,0.248941501304748,0.419588413982106
817,3,0.154588696460068,0.529926689100973,0.0689808893237547,0.246503725115204
817,4,0.275086422187875,0.279431581700809,0.169417478019103,0.276064518092213
817,5,0.215019787465596,0.273222816978111,0.0811821100653057,0.430575285490987
817,6,0.15183057822222,0.503297713644113,0.0651460242357277,0.279725683897939
817,7,0.440904157040383,0.104237427230764,0.0903285590986509,0.364529856630202
817,8,0.140775265074385,0.30451712274597,0.287471173290844,0.2672364388888
817,9,0.0838792514990373,0.356430980519254,0.161173333538996,0.398516434442712
817,10,0.199462136927707,0.149241817030529,0.0806763100281635,0.5706197360136
817,11,0.0709304025579671,0.490255747534396,0.135674906341451,0.303138943566186
817,12,0.147126419773189,0.114301950178269,0.538585150829437,0.199986479219106
817,13,0.102876925198315,0.229876622678307,0.126656851987404,0.540589600135974
817,14,0.131123680228876,0.0812952006679634,0.474744338722532,0.312836780380629
817,15,0.134224430214929,0.380246028284429,0.150032423934658,0.335497117565984
817,16,0.155087439449401,0.410192205259119,0.302449194609604,0.132271160681876
817,17,0.277823127036219,0.175675460161377,0.192295100988879,0.354206311813524
817,18,0.129089262155902,0.427928709971391,0.0792699715401167,0.363712056332591
817,19,0.398415481017723,0.0486765561721847,0.326077297855537,0.226830664954555
820,1,0.371901227952091,0.30490893136376,0.0933096489470584,0.229880191737091
820,2,0.629250364864637,0.0945185450746588,0.0801134306408028,0.196117659419901
820,3,0.159528783879414,0.0656362368519708,0.367421573808702,0.407413405459912
820,4,0.12658881284755,0.0749922872212646,0.442497146533679,0.355921753397507
820,5,0.162947243930329,0.469516150830468,0.0719813859641214,0.295555219275081
820,6,0.610834140100383,0.0443045840755031,0.120179493754864,0.22468178206925
820,7,0.399431547103816,0.100017869105098,0.348745118206489,0.151805465584597
820,8,0.0984017601745981,0.299835903560835,0.228292292136639,0.373470044127928
820,9,0.479852714468943,0.205761762981355,0.0724520162472641,0.241933506302437
820,10,0.239065770511262,0.141966502990872,0.114765482862322,0.504202243635544
820,11,0.155157697639051,0.215414721338339,0.32695602772227,0.302471553300341
820,12,0.223039681589055,0.125231021990195,0.128504856458588,0.523224439962162
820,13,0.220102556682491,0.341569012330094,0.0833291582645729,0.354999272722841
820,14,0.188687368904594,0.272791581270697,0.38092079198428,0.157600257840429
820,15,0.152333201732542,0.148992110856891,0.181942501054791,0.516732186355775
820,16,0.116746024764687,0.148822987277537,0.606443712801441,0.127987275156336
820,17,0.164860128507552,0.274252834117501,0.138714071312314,0.422172966062633
820,18,0.31408084829497,0.169348813138782,0.173588102341818,0.342982236224429
820,19,0.263307270586638,0.164777929135163,0.186872812171158,0.385041988107042
824,1,0.311404648401184,0.0885436615271291,0.337006258023724,0.263045432047963
824,2,0.162535953812027,0.269776683297319,0.410904247673083,0.156783115217571
824,3,0.156423345771073,0.0662821587535021,0.441443225094737,0.335851270380688
824,4,0.260915897207225,0.153990773788945,0.174491252107218,0.410602076896612
824,5,0.144750414477437,0.175707300235182,0.15819702054206,0.521345264745321
824,6,0.379415271579377,0.177240343877103,0.227737416725761,0.215606967817759
824,7,0.237949751927082,0.111217911560316,0.113969399159867,0.536862937352734
824,8,0.259057783060948,0.131262868904282,0.487167272385702,0.122512075649069
824,9,0.165856731528901,0.163925867687392,0.363553030990492,0.306664369793216
824,10,0.119108480070484,0.20407339132695,0.143523697747281,0.533294430855285
824,11,0.217598508764105,0.0853455710532308,0.18597963010731,0.511076290075354
824,12,0.152072871169855,0.487278988540149,0.151438501163104,0.209209639126892
824,13,0.149154429959059,0.413089195412524,0.0951831721607426,0.342573202467674
824,14,0.336487905528517,0.0876370688605948,0.348304364971255,0.227570660639633
824,15,0.22520554147365,0.135596890778815,0.0824420810683026,0.556755486679232
824,16,0.151550254956237,0.0695696542849571,0.406097015835642,0.372783074923164
824,17,0.109929147562288,0.180638923995953,0.181982187848984,0.527449740592775
824,18,0.383349497413834,0.197371964806947,0.296992150159825,0.122286387619394
824,19,0.0886960839956577,0.161407385543108,0.432470939216329,0.317425591244905
826,1,0.303138552123375,0.156576045120127,0.355408854972171,0.184876547784327
826,2,0.427077690907993,0.225161159426812,0.152860139034059,0.194901010631137
826,3,0.0825584592569295,0.258877600724882,0.44682602470386,0.211737915314329
826,4,0.149887007241639,0.0788100085423187,0.374072787563169,0.397230196652873
826,5,0.377476163090236,0.0516469234994203,0.276371768998852,0.294505144411492
826,6,0.133360108951725,0.53226013290577,0.069080662218827,0.265299095923678
826,7,0.315650377415789,0.373743084453192,0.154006567732388,0.156599970398631
826,8,0.541755152737308,0.085494429813037,0.0981978546025678,0.274552562847087
826,9,0.0982935188813985,0.218031957314103,0.29491856995429,0.388755953850209
826,10,0.147654951011072,0.210112361940501,0.136548069442987,0.505684617605441
826,11,0.0861223325408357,0.574984042415884,0.0843505820324313,0.254543043010849
826,12,0.295750315110889,0.397185346970379,0.192259190604188,0.114805147314543
826,13,0.0880521518139383,0.514353388045671,0.102464929968194,0.295129530172196
826,14,0.424216315459,0.0716173981467579,0.394951594846894,0.109214691547348
826,15,0.305508674608135,0.13007726685069,0.181722331838458,0.382691726702717
826,16,0.577260236783876,0.150036574079169,0.0580391217204805,0.214664067416475
826,17,0.211989271094297,0.105834727788559,0.347853094496576,0.334322906620568
826,18,0.441803560760112,0.0667305058714637,0.211226980548748,0.280238952819676
826,19,0.285805188652668,0.11896038278517,0.0735743357494673,0.521660092812694
848,1,0.458013965942178,0.26237532394719,0.140293422691384,0.139317287419248
848,2,0.514886124639703,0.216854573102102,0.0820523931278487,0.186206909130347
848,3,0.237785341824317,0.137606631136756,0.272884976392021,0.351723050646907
848,4,0.115029144797069,0.12868503821811,0.194679091064361,0.56160672592046
848,5,0.199777649046056,0.386631696527371,0.28846780823869,0.125122846187883
848,6,0.114190154739007,0.189361797843579,0.477698203076255,0.218749844341158
848,7,0.0686052768292886,0.542449613262881,0.0993581682395328,0.289586941668298
848,8,0.10372287748358,0.100591566232624,0.290955208852213,0.504730347431583
848,9,0.158195001279227,0.230806124209076,0.119374829365669,0.491624045146027
848,10,0.251053621921465,0.105316984566088,0.105056686014363,0.538572707498084
848,11,0.528435465840851,0.0757002394121326,0.179856357125743,0.216007937621274
848,12,0.424657060784817,0.0683852962373191,0.211739116099982,0.295218526877882
848,13,0.0549739802357246,0.296053233999323,0.367426986543537,0.281545799221415
848,14,0.554191471921462,0.0771326934493585,0.0787588484654744,0.289916986163705
848,15,0.413788441513519,0.0705902328222739,0.36406584846918,0.151555477195027
848,16,0.166988290035258,0.113957539254372,0.311625208441767,0.407428962268603
848,17,0.116615176142767,0.53809204236351,0.110075752644445,0.235217028849277
848,18,0.232868084165519,0.260143336168595,0.0810302870440609,0.425958292621825
848,19,0.082933346157292,0.460667783567757,0.198876187798731,0.25752268247622
854,1,0.0876361019749931,0.0834067762325951,0.521686096828264,0.307271024964148
854,2,0.0863832683936528,0.365614879877041,0.13221718135943,0.415784670369877
854,3,0.109638480526379,0.0361919502451584,0.667063339956691,0.187106229271772
854,4,0.154377424010615,0.200590032175545,0.107763167172922,0.537269376640918
854,5,0.0384127255183344,0.200044251358915,0.548080189757139,0.213462833365611
854,6,0.163842660064114,0.32237979379003,0.105864806253477,0.407912739892379
854,7,0.138368659409804,0.0959125973497006,0.370221724383747,0.395497018856749
854,8,0.0801304615449546,0.273272122224921,0.327098260817167,0.319499155412957
854,9,0.187013711833268,0.514422181151511,0.110899144187706,0.187664962827516
854,10,0.0842685875954377,0.158298117649877,0.170842208286479,0.586591086468207
854,11,0.125863022006008,0.415877965382589,0.317593493662582,0.140665518948821
854,12,0.339393540760646,0.380774426054325,0.0703449933672555,0.209487039817773
854,13,0.0813867387528591,0.32331252760847,0.41008511649062,0.185215617148051
854,14,0.187854754488801,0.180481251003748,0.248240311925884,0.383423682581566
854,15,0.255457473887791,0.145141635232161,0.218941520917358,0.38045936996269
854,16,0.0928937326420554,0.237690155654282,0.445237494215663,0.224178617488
854,17,0.314151854828283,0.361035935425659,0.0672914389891523,0.257520770756905
854,18,0.271067482965312,0.0938192658246471,0.212215502978649,0.422897748231392
854,19,0.178774022354794,0.112672830696496,0.522612700670727,0.185940446277982
858,1,0.429252810590188,0.236531223600903,0.220031244277277,0.114184721531633
858,2,0.106749556995662,0.33947828478226,0.410967807264665,0.142804350957413
858,3,0.0908548853506087,0.205376007240839,0.296242127043623,0.40752698036493
858,4,0.400382790233794,0.226978751047818,0.0674677460148408,0.305170712703547
858,5,0.0879469093012021,0.0945297433757567,0.564499191871555,0.253024155451486
858,6,0.299632861641455,0.0786915475800547,0.197544576276096,0.424131014502394
858,7,0.159364736161279,0.170222418494019,0.166667226319621,0.503745619025081
858,8,0.241760060258505,0.0635289125515681,0.294997055155155,0.399713972034771
858,9,0.293084222088236,0.257483158044852,0.336164361071147,0.113268258795765
858,10,0.172928651042593,0.0861063339645347,0.290110142304656,0.450854872688217
858,11,0.418842755954631,0.182396589338298,0.0986334347469862,0.300127219960084
858,12,0.0734509335276537,0.440806892838971,0.123409883551586,0.362332290081788
858,13,0.125977164667034,0.0966983190330638,0.157472744978118,0.619851771321784
858,14,0.335516216159648,0.192313846301441,0.0868565035930473,0.385313433945863
858,15,0.0432879703623089,0.573229047630554,0.215250999874755,0.168231982132382
858,16,0.24873757586102,0.0740960866864016,0.342378541253724,0.334787796198854
858,17,0.540463380164954,0.141806487922786,0.0706568418334284,0.247073290078831
858,18,0.128552843337428,0.118473263137864,0.239218819215746,0.513755074308963
858,19,0.156751307363336,0.122357248098695,0.180580062688904,0.540311381849065
865,1,0.554834026951534,0.155523546032428,0.0750530810416428,0.214589345974396
865,2,0.0840831635393898,0.455951491944045,0.245078823067743,0.214886521448823
865,3,0.193160459404952,0.079428034245031,0.369325078936488,0.35808642741353
865,4,0.132346109395341,0.299444702960663,0.10235143722631,0.465857750417685
865,5,0.0767518852343927,0.126684473731145,0.584570875839783,0.21199276519468
865,6,0.532165334230817,0.103641822008332,0.062771145567399,0.301421698193452
865,7,0.360572602391086,0.0938343613753171,0.191749159678249,0.353843876555348
865,8,0.446824419160543,0.182009515628882,0.103022384311522,0.268143680899053
865,9,0.102670492811962,0.199723532070558,0.158233506009005,0.539372469108475
865,10,0.156483392792281,0.0707556902203206,0.386677677231,0.386083239756398
865,11,0.0447236959800407,0.142691987083537,0.60287527245782,0.209709044478602
865,12,0.220708511987314,0.0986938340813008,0.374287427855948,0.306310226075437
865,13,0.596403765815232,0.0826235834782778,0.0981137155907221,0.222858935115768
865,14,0.127608312708175,0.504896510819521,0.133181167725339,0.234314008746965
865,15,0.214205635932806,0.0758479927288847,0.214026014028635,0.495920357309674
865,16,0.12346219667008,0.0926492195307205,0.527185462390094,0.256703121409105
865,17,0.482463564076453,0.0697291619418324,0.0900629747737636,0.357744299207951
865,18,0.316655399417841,0.115683754113474,0.147394643661702,0.420266202806983
865,19,0.15119608411533,0.20607632681893,0.118059853365523,0.524667735700217
872,1,0.141925617081058,0.219698123981277,0.24040390699979,0.397972351937875
872,2,0.222792082588847,0.0660495272666038,0.266669649114111,0.444488741030438
872,3,0.0837165460663797,0.547819294493071,0.143213323301132,0.225250836139418
872,4,0.2985075491779,0.325220057838336,0.0761043420607924,0.300168050922972
872,5,0.073974324906705,0.272967249383661,0.16736824286869,0.485690182840944
872,6,0.141094517254859,0.23375618994671,0.207912734267568,0.417236558530864
872,7,0.130639369299609,0.240212326627167,0.357249496260387,0.271898807812837
872,8,0.0800333236133793,0.14175981637124,0.555312516675151,0.222894343340229
872,9,0.280894453459704,0.126539352418495,0.243770534946636,0.348795659175165
872,10,0.129355186707855,0.24018031487318,0.284528791265527,0.345935707153438
872,11,0.121341484033377,0.583304816779664,0.0663087577800506,0.229044941406908
872,12,0.21098008610346,0.429361750221507,0.115646062997496,0.244012100677538
872,13,0.358114463906902,0.126876353854274,0.185837324060302,0.329171858178523
872,14,0.102835836557039,0.245561817417422,0.212220197149765,0.439382148875774
872,15,0.215696953536262,0.278339011992661,0.298056532137811,0.207907502333267
872,16,0.535156722209519,0.0702384112083954,0.219173784765247,0.175431081816838
872,17,0.171950111663624,0.146160747979153,0.117587245534468,0.564301894822755
872,18,0.143481414722796,0.178613771993903,0.207780110528053,0.470124702755248
872,19,0.0687774605292921,0.659908854689248,0.0486530753625327,0.222660609418927
874,1,0.175835737258013,0.126069436362797,0.168849476866805,0.529245349512385
874,2,0.643282313931122,0.0672926813016173,0.0885653766165516,0.200859628150709
874,3,0.14291683620361,0.589986529115402,0.0609920837980277,0.20610455088296
874,4,0.257973607401176,0.119623285481564,0.229948817621208,0.392454289496053
874,5,0.280358286100166,0.193642017441095,0.367612183896437,0.158387512562301
874,6,0.201975654613735,0.109557402396201,0.27269545554197,0.415771487448094
874,7,0.287177154333483,0.140061722322344,0.100903125913783,0.47185799743039
874,8,0.515984523211658,0.110058491671012,0.116174359021231,0.257782626096099
874,9,0.475155129749588,0.111915746567354,0.126361015817017,0.286568107866041
874,10,0.264024877210614,0.0917860489874382,0.16307577251369,0.481113301288258
874,11,0.384327748841819,0.204366114494458,0.30144374744895,0.109862389214772
874,12,0.0675076191088274,0.387962965972487,0.309014084226205,0.23551533069248
874,13,0.0814050997825686,0.107128919573246,0.640819497936197,0.170646482707989
874,14,0.376750080278357,0.272376636420971,0.230146930526774,0.120726352773898
874,15,0.172785135847154,0.106462122412589,0.282073452340627,0.43867928939963
874,16,0.324555064150207,0.337047930426598,0.160311400402307,0.178085605020888
874,17,0.0867911731640416,0.573489237223951,0.0730641794133465,0.266655410198661
874,18,0.0953486764648643,0.247050928586256,0.11870249242488,0.538897902524
874,19,0.27569112874105,0.0826367319470997,0.451175895995516,0.190496243316334
875,1,0.659804445454482,0.0609254964987102,0.0801807894569194,0.199089268589888
875,2,0.316328298897118,0.128909311825339,0.133363105793037,0.421399283484506
875,3,0.380623270011719,0.131162533197242,0.0743763826222602,0.413837814168778
875,4,0.203267266541159,0.100787922513285,0.164814101196395,0.531130709749161
875,5,0.116295748082392,0.18883705128058,0.125750676003871,0.569116524633157
875,6,0.210679817528872,0.399512532458007,0.211190808171055,0.178616841842067
875,7,0.528662463201434,0.20854796457828,0.0753461477911697,0.187443424429117
875,8,0.0657586436114888,0.214490834407512,0.525364216458153,0.194386305522846
875,9,0.0783559641924878,0.528499351464925,0.11203901006449,0.281105674278097
875,10,0.207181783017834,0.0958070232617025,0.130253962351624,0.566757231368839
875,11,0.114852948689872,0.417940046102025,0.19297266053272,0.274234344675382
875,12,0.142442416065766,0.526270028265528,0.121979446872285,0.209308108796422
875,13,0.142416160422316,0.140121971770208,0.140474486447316,0.57698738136016
875,14,0.0940345759535383,0.0695572606900497,0.570617768774882,0.26579039458153
875,15,0.21985834083767,0.221791652824605,0.364895423980681,0.193454582357044
875,16,0.191942243645605,0.122925679655717,0.117263728149934,0.567868348548745
875,17,0.1704047761623,0.0817468442487742,0.206091500215965,0.54175687937296
875,18,0.338377938548529,0.121137473912792,0.355476060088275,0.185008527450404
875,19,0.478399231009325,0.202659740904365,0.108598488337967,0.210342539748343
882,1,0.399677256711006,0.269674376130157,0.178241202488348,0.15240716467049
882,2,0.169340807026666,0.323638465069498,0.0773018827135251,0.42971884519031
882,3,0.0858403616845387,0.286363219328715,0.371497916971984,0.256298502014762
882,4,0.458248922562535,0.223596437430274,0.0873706480621858,0.230783991945006
882,5,0.0865141593104398,0.544103134675365,0.0977127918938254,0.27166991412037
882,6,0.0562233715900863,0.107481766878966,0.629153475577546,0.207141385953402
882,7,0.218491607142462,0.350242703255481,0.154683922488349,0.276581767113708
882,8,0.132715134336566,0.366379480789405,0.0971652977146474,0.403740087159382
882,9,0.433505656462868,0.171383302637139,0.0754503934725096,0.319660647427483
882,10,0.0669427872989346,0.141552842584376,0.601686941592983,0.189817428523706
882,11,0.41845876665871,0.170635419772845,0.281280494467143,0.129625319101302
882,12,0.129773423963561,0.405349466056389,0.105305731719532,0.359571378260519
882,13,0.218044561662118,0.250687219073508,0.187207151258302,0.344061068006073
882,14,0.581543995809491,0.121999992313087,0.0972256067869645,0.199230405090457
882,15,0.155957341137875,0.378491279673088,0.129810981396729,0.335740397792307
882,16,0.0565771175558421,0.0666962359210413,0.652382390610805,0.224344255912312
882,17,0.261971772713888,0.134223096297561,0.429330705501821,0.174474425486731
882,18,0.291162790232443,0.148248478734188,0.121847220304946,0.438741510728422
882,19,0.314743901318442,0.276066234864096,0.0821563256721972,0.327033538145265
887,1,0.0803041477563749,0.376539082379788,0.265701072136778,0.277455697727059
887,2,0.334175985662433,0.346452640268191,0.0990051280035662,0.220366246065809
887,3,0.102712878991511,0.0979109359845438,0.325094051351385,0.47428213367256
887,4,0.248843406128533,0.193576147562092,0.245886218555032,0.311694227754343
887,5,0.151887993595108,0.268386633140332,0.154048762557,0.42567661070756
887,6,0.164989067372651,0.336068525977682,0.160841683170545,0.338100723479122
887,7,0.114859865807098,0.313785892417161,0.201250838488076,0.370103403287665
887,8,0.0871907070535505,0.259836577917099,0.346369624142248,0.306603090887103
887,9,0.135697515231935,0.370203481121658,0.107690091123516,0.386408912522891
887,10,0.289430819190247,0.221612154460688,0.0959395871507748,0.393017439198291
887,11,0.270945175680443,0.0668369661646215,0.355067543742661,0.307150314412274
887,12,0.16643466387301,0.129898369690757,0.385620341432094,0.31804662500414
887,13,0.556120507138179,0.0795555457781943,0.119519741104585,0.244804205979042
887,14,0.102362997586727,0.436406720395436,0.319012647529968,0.142217634487869
887,15,0.193168378552635,0.239128210940833,0.0898157555237444,0.477887654982788
887,16,0.316035679013977,0.120397659636871,0.199379116558448,0.364187544790704
887,17,0.104002639007398,0.12018142913114,0.499300581492474,0.276515350368988
887,18,0.532492755780214,0.163901987252376,0.0826197368320311,0.220985520135379
887,19,0.165366007892405,0.122237133770195,0.196651509287059,0.515745349050341
893,1,0.18445650682191,0.506451112195294,0.0702395360740847,0.238852844908711
893,2,0.204876430472371,0.0730456507876862,0.329295797344254,0.39278212139569
893,3,0.151039919758105,0.210010129544607,0.350060702013094,0.288889248684193
893,4,0.259587901447737,0.356118099269292,0.0836100487169342,0.300683950566037
893,5,0.283496855827086,0.322328845542343,0.164044596557244,0.230129702073327
893,6,0.126707330299409,0.411359054409822,0.100149649415465,0.361783965875304
893,7,0.0704405536719244,0.296949236469315,0.338908806081325,0.293701403777436
893,8,0.120255413704248,0.162572024730586,0.253679224502178,0.463493337062988
893,9,0.364897602291471,0.158889822048151,0.333174113214295,0.143038462446082
893,10,0.102184559556306,0.197998185828566,0.363521268380348,0.33629598623478
893,11,0.514515037458488,0.114877856661508,0.0831634763488735,0.287443629531131
893,12,0.189364442520909,0.0725390148889006,0.227071732594729,0.511024809995461
893,13,0.528849738178525,0.0581983133963126,0.135979900972026,0.276972047453137
893,14,0.062151293214821,0.260401594772522,0.520626846045996,0.156820265966661
893,15,0.0773665344663789,0.119083665385825,0.358233019139545,0.445316781008251
893,16,0.248736850711323,0.100970248660262,0.493967798637447,0.156325101990967
893,17,0.0867887039649595,0.293964710856963,0.116162999254424,0.503083585923653
893,18,0.227398691872656,0.0747640111400823,0.311531593225298,0.386305703761964
893,19,0.350361417732377,0.186674834876878,0.108584432779025,0.354379314611721
902,1,0.195650882597303,0.357144617373825,0.102764865060898,0.344439634967973
902,2,0.0914743458897015,0.128485104227597,0.263594144001572,0.51644640588113
902,3,0.131320086405248,0.449111205385909,0.0707808243137225,0.34878788389512
902,4,0.0927485028527837,0.173431314524237,0.511649324559976,0.222170858063003
902,5,0.337030661572109,0.203647939152687,0.173707011686956,0.285614387588248
902,6,0.546088650511947,0.0960971902333877,0.179006423785435,0.178807735469229
902,7,0.249702830256096,0.373224446586665,0.234246701483085,0.142826021674154
902,8,0.153933595563223,0.085196414942869,0.461468741946982,0.299401247546926
902,9,0.250506931527835,0.33302383480207,0.0535823645027927,0.362886869167302
902,10,0.119557479063681,0.123985604614092,0.230613646356443,0.525843269965785
902,11,0.23414604930004,0.164277787554593,0.113419998725478,0.488156164419888
902,12,0.117600483651646,0.134564399449507,0.255046538061776,0.49278857883707
902,13,0.259536847765459,0.0919316427771382,0.164168988539109,0.484362520918294
902,14,0.091621471792216,0.129860420986321,0.581916068912325,0.196602038309138
902,15,0.231974182929442,0.077681540886282,0.326383371496312,0.363960904687964
902,16,0.0793873354504246,0.535993570746764,0.10894963850273,0.275669455300081
902,17,0.147955822589223,0.0548247115780365,0.581022544596167,0.216196921236574
902,18,0.168483442233578,0.0837188561158903,0.288413871728419,0.459383829922112
902,19,0.166861666037595,0.0928752591281123,0.222621424994492,0.517641649839801
904,1,0.192431901246344,0.174059194752567,0.141381709321447,0.492127194679642
904,2,0.259687866491038,0.0565628250521652,0.474913958758712,0.208835349698085
904,3,0.15796659889886,0.0939374060667182,0.42553000117703,0.322565993857392
904,4,0.0995092679916756,0.481654888163614,0.0903933642057846,0.328442479638926
904,5,0.127527862560244,0.0765357217841195,0.594621894279133,0.201314521376503
904,6,0.0921022687742359,0.290087997804181,0.185840905281818,0.431968828139765
904,7,0.106620844025389,0.281470522487537,0.453062920962239,0.158845712524835
904,8,0.558944738591262,0.155463703708759,0.0436129799037782,0.241978577796201
904,9,0.0391284271904839,0.0973338780237409,0.701155631485876,0.162382063299899
904,10,0.0931308871316114,0.431916756274477,0.119598668883851,0.35535368771006
904,11,0.164647538909974,0.153565260901404,0.119207010102026,0.562580190086597
904,12,0.0656716789375351,0.278733712495778,0.341002943908132,0.314591664658555
904,13,0.078669774455397,0.395627147694363,0.138646733091349,0.387056344758892
904,14,0.164070612367761,0.0954902688428168,0.227030102819003,0.51340901597042
904,15,0.187621813589144,0.562011282651288,0.054218080637692,0.196148823121876
904,16,0.385443455359356,0.331515412974034,0.0927168562250011,0.190324275441609
904,17,0.141828000052899,0.11473901383105,0.227239027546613,0.516193958569437
904,18,0.0886719744760113,0.25665917989316,0.311997295926772,0.342671549704056
904,19,0.0505766782173696,0.292313094969115,0.229124263325693,0.427985963487823
907,1,0.450182918035232,0.0864772117221135,0.102489045614427,0.360850824628227
907,2,0.168000670498348,0.439603391376084,0.074310449124127,0.318085489001441
907,3,0.230341891445969,0.103608869937472,0.173229635554901,0.492819603061659
907,4,0.108153623653065,0.0709843917725365,0.62680429916691,0.194057685407488
907,5,0.380969021555534,0.313894329989702,0.165622396245607,0.139514252209157
907,6,0.0786221342980505,0.284843068430859,0.451874216808147,0.184660580462944
907,7,0.283469486114168,0.201399092442619,0.327419373516178,0.187712047927034
907,8,0.0929531600566586,0.285092201757824,0.254204511723365,0.367750126462153
907,9,0.355117745142075,0.0545395826099462,0.277218836996439,0.31312383525154
907,10,0.168745959297616,0.401838059103961,0.141038644129272,0.288377337469151
907,11,0.101602159820211,0.497790168222041,0.138308325065139,0.26229934689261
907,12,0.285459580433433,0.0713848200236882,0.266319498466929,0.37683610107595
907,13,0.143590957200419,0.448259804680916,0.162587044957453,0.245562193161212
907,14,0.141678440099837,0.157909180985153,0.139074488106197,0.561337890808813
907,15,0.0601476176102655,0.479929470995171,0.310586159025142,0.149336752369422
907,16,0.240466153998318,0.423933345230487,0.119067781783315,0.21653271898788
907,17,0.600498073266467,0.0809331562606181,0.104289926832824,0.214278843640091
907,18,0.122804740609848,0.147430862216875,0.27463792301513,0.455126474158147
907,19,0.159995928980626,0.165235078170654,0.513476744272292,0.161292248576428
909,1,0.426605353191671,0.268107081141854,0.06747625263175,0.237811313034725
909,2,0.346693686549241,0.440042413523429,0.0605307319138,0.15273316801353
909,3,0.423750326664002,0.144071173800628,0.237036112254428,0.195142387280942
909,4,0.298862366773058,0.465610818622936,0.0903614601006053,0.145165354503401
909,5,0.0689745141572793,0.131203837418287,0.478586818362801,0.321234830061633
909,6,0.162438695241238,0.271250520526189,0.229743854109666,0.336566930122907
909,7,0.232831973327299,0.44871918902971,0.150773184966653,0.167675652676338
909,8,0.173051246532192,0.419505688250829,0.212479253833618,0.194963811383361
909,9,0.515197551987762,0.126326345594416,0.118215728152325,0.240260374265496
909,10,0.135010067573177,0.140459718596306,0.152859766322458,0.571670447508059
909,11,0.0959897597620423,0.487378364912866,0.101199382989305,0.315432492335787
909,12,0.435511348687366,0.334262441984177,0.126474273904272,0.103751935424185
909,13,0.0897027269653108,0.554371161898667,0.147848150742455,0.208077960393568
909,14,0.167442526027695,0.327992552144737,0.223279232712966,0.281285689114602
909,15,0.159224970676639,0.432647998823088,0.114902703850152,0.293224326650122
909,16,0.101118804166398,0.447077066301434,0.136345018491563,0.315459111040605
909,17,0.11687907836644,0.212053517620287,0.310438928370329,0.360628475642943
909,18,0.0795754212085592,0.115943565471424,0.258759753657309,0.545721259662708
909,19,0.332424606703671,0.0582725395377875,0.15761400345363,0.451688850304911
911,1,0.471103308575443,0.187234293957513,0.0539920236144523,0.287670373852591
911,2,0.118863806157188,0.396271546314443,0.195988823073565,0.288875824454803
911,3,0.238414635648163,0.212520313015786,0.101883671065671,0.44718138027038
911,4,0.502075078063203,0.21592387156709,0.0728879574878558,0.209113092881851
911,5,0.147017676412151,0.228736377250884,0.0937485080521371,0.530497438284828
911,6,0.131874763768522,0.137679876146806,0.347143133130451,0.383302226954221
911,7,0.205058152709253,0.0908972110807949,0.362356758702399,0.341687877507553
911,8,0.116426817612966,0.177807678466875,0.151340968322991,0.554424535597167
911,9,0.338669579553057,0.153525077831716,0.269783779284522,0.238021563330705
911,10,0.504802047115265,0.151004336395803,0.0874492440635524,0.25674437242538
911,11,0.0802574848000936,0.352176549501721,0.313487161595174,0.254078804103011
911,12,0.232850704450675,0.204185765930965,0.133944698584383,0.429018831033977
911,13,0.103296631874015,0.311097986234924,0.153778015688505,0.431827366202556
911,14,0.134452874823114,0.23457508935395,0.388207257335673,0.242764778487263
